4,4096,106,26,77.1475
4,4096,106,28,74.5216
4,4096,106,30,86.4259
4,4096,106,34,82.6228
4,4096,106,36,88.8804
4,4096,106,38,84.9673
4,4096,106,42,86.7247
4,4096,106,44,85.3987
4,4096,106,46,84.7084
4,4096,106,50,81.3441
4,4096,106,52,78.7064
4,4096,106,54,89.3083
4,4096,106,58,90.7332
4,4096,106,60,87.484
4,4096,106,62,82.846
4,4096,106,66,74.1948
4,4096,106,68,80.2325
4,4096,106,70,90.505
4,4096,106,74,83.6323
4,4096,106,76,84.1111
4,4096,106,78,78.3213
4,4096,106,82,80.3422
4,4096,106,84,89.6762
4,4096,106,86,81.1068
4,4096,106,90,77.1495
4,4096,106,92,65.0627
4,4096,106,94,80.8697
4,4096,106,98,75.7619
4,4096,106,100,66.7265
4,4096,106,102,77.4589
4,4096,108,2,18.8054
4,4096,108,4,31.6403
4,4096,108,6,41.7856
4,4096,108,10,58.0173
4,4096,108,12,63.8372
4,4096,108,14,64.0682
4,4096,108,18,79.3587
4,4096,108,20,81.1159
4,4096,108,22,77.2905
4,4096,108,26,83.2544
4,4096,108,28,88.3666
4,4096,108,30,84.8364
4,4096,108,34,88.5397
4,4096,108,36,80.2359
4,4096,108,38,86.9264
4,4096,108,42,86.6611
4,4096,108,44,87.7164
4,4096,108,46,86.6433
4,4096,108,50,89.1088
4,4096,108,52,86.9715
4,4096,108,54,93.6182
4,4096,108,58,90.0866
4,4096,108,60,91.4515
4,4096,108,62,79.4385
4,4096,108,66,81.9186
4,4096,108,68,87.9885
4,4096,108,70,87.1624
4,4096,108,74,88.8562
4,4096,108,76,89.5108
4,4096,108,78,53.5219
4,4096,108,82,83.6181
4,4096,108,84,88.652
4,4096,108,86,82.8064
4,4096,108,90,79.3102
4,4096,108,92,78.8798
4,4096,108,94,81.5982
4,4096,108,98,80.3293
4,4096,108,100,80.7321
4,4096,108,102,67.731
4,4096,108,106,76.4423
4,4096,110,2,18.6264
4,4096,110,4,34.3957
4,4096,110,6,40.0785
4,4096,110,10,61.4039
4,4096,110,12,63.9192
4,4096,110,14,69.4985
4,4096,110,18,73.752
4,4096,110,20,83.1961
4,4096,110,22,75.7934
4,4096,110,26,83.1111
4,4096,110,28,78.7369
4,4096,110,30,88.4445
